Code,Date,Volume,Open,Close,High,Low,Open_MA_5,Open_MA_25,Open_MA_75
2120,2017-08-25,369200.0,854.0,847.0,867.0,846.0,847.6,863.04,836.8133333333334
2120,2017-08-28,360200.0,852.0,869.0,872.0,851.0,855.6,861.4,837.5333333333333
2120,2017-08-29,455000.0,873.0,889.0,890.0,857.0,865.2,860.52,838.6133333333332
2120,2017-08-30,799500.0,900.0,926.0,928.0,890.0,875.2,860.04,840.3466666666667
2120,2017-08-31,546100.0,922.0,908.0,925.0,901.0,880.2,861.4,842.2133333333335
2120,2017-09-01,478100.0,912.0,909.0,917.0,904.0,891.8,862.16,843.7866666666665
2120,2017-09-04,322200.0,916.0,898.0,920.0,891.0,904.6,863.28,845.5333333333333
2120,2017-09-05,422800.0,898.0,876.0,899.0,869.0,909.6,864.72,846.9066666666665
2120,2017-09-06,412800.0,861.0,866.0,873.0,842.0,901.8,864.04,847.7866666666665
2120,2017-09-07,363300.0,873.0,879.0,882.0,866.0,892.0,863.96,848.6
2120,2017-09-08,382900.0,876.0,882.0,889.0,872.0,884.8,863.36,849.88
2120,2017-09-11,256400.0,891.0,893.0,902.0,890.0,879.8,864.24,851.84
2120,2017-09-12,370500.0,905.0,908.0,911.0,893.0,881.2,864.84,854.2266666666667
2120,2017-09-13,386100.0,904.0,908.0,918.0,890.0,889.8,865.24,856.7333333333332
2120,2017-09-14,392700.0,910.0,924.0,928.0,910.0,897.2,864.56,859.4266666666666
2120,2017-09-15,226200.0,918.0,924.0,926.0,907.0,905.6,867.84,862.1866666666666
2120,2017-09-19,529300.0,936.0,949.0,955.0,933.0,914.6,872.6,865.2266666666667
2120,2017-09-20,323500.0,942.0,949.0,953.0,935.0,922.0,877.92,868.0533333333333
2120,2017-09-21,408700.0,955.0,957.0,967.0,947.0,932.2,883.6,871.16
2120,2017-09-22,336600.0,956.0,946.0,957.0,942.0,941.4,889.64,874.3466666666667
2120,2017-09-25,364100.0,958.0,955.0,967.0,950.0,949.4,895.84,877.7066666666667
2120,2017-09-26,354700.0,950.0,942.0,952.0,937.0,952.2,901.36,880.6266666666667
2120,2017-09-27,332000.0,937.0,934.0,940.0,923.0,951.2,905.84,883.4933333333332
2120,2017-09-28,411000.0,949.0,953.0,954.0,925.0,950.0,909.8,886.5066666666668
2120,2017-09-29,448200.0,960.0,978.0,979.0,951.0,950.8,912.32,889.5866666666667
2120,2017-10-02,424600.0,989.0,978.0,991.0,972.0,957.0,917.72,892.8266666666667
2120,2017-10-03,557900.0,991.0,986.0,1005.0,977.0,965.2,923.28,896.2
2120,2017-10-04,395000.0,993.0,985.0,1004.0,981.0,976.4,928.08,899.4266666666666
2120,2017-10-05,345100.0,985.0,975.0,985.0,970.0,983.6,931.48,902.3866666666668
2120,2017-10-06,336900.0,975.0,964.0,978.0,963.0,986.6,933.6,904.4533333333335
2120,2017-10-10,762900.0,975.0,975.0,992.0,964.0,983.8,936.12,906.7466666666667
2120,2017-10-11,592200.0,978.0,976.0,990.0,971.0,981.2,938.6,908.72
2120,2017-10-12,817800.0,984.0,975.0,1002.0,972.0,979.4,942.04,910.16
2120,2017-10-13,1295200.0,970.0,966.0,978.0,952.0,976.4,946.4,910.9333333333333
2120,2017-10-16,635800.0,961.0,945.0,962.0,944.0,973.6,949.92,911.6666666666665
2120,2017-10-17,730900.0,940.0,920.0,942.0,916.0,966.6,952.48,911.8266666666667
2120,2017-10-18,580600.0,927.0,915.0,927.0,911.0,956.4,953.92,911.4533333333335
2120,2017-10-19,406700.0,920.0,912.0,921.0,910.0,943.6,954.52,910.92
2120,2017-10-20,1545300.0,927.0,903.0,949.0,897.0,935.0,955.44,910.04
2120,2017-10-23,726800.0,909.0,901.0,909.0,889.0,924.6,955.4,909.4
2120,2017-10-24,624200.0,902.0,902.0,910.0,888.0,917.0,954.76,908.92
2120,2017-10-25,707100.0,905.0,892.0,908.0,889.0,912.6,953.52,908.32
2120,2017-10-26,653200.0,890.0,883.0,890.0,867.0,906.6,951.44,907.7866666666665
2120,2017-10-27,623700.0,878.0,877.0,880.0,869.0,896.8,948.36,907.0266666666665
2120,2017-10-30,1767800.0,878.0,873.0,879.0,863.0,890.6,945.24,906.16
2120,2017-10-31,885900.0,878.0,869.0,882.0,861.0,885.8,942.04,905.44
2120,2017-11-01,812200.0,875.0,875.0,884.0,868.0,879.8,939.04,904.52
2120,2017-11-02,899700.0,877.0,859.0,879.0,858.0,877.2,936.64,903.72
2120,2017-11-06,772300.0,860.0,857.0,867.0,852.0,873.6,933.08,902.7733333333333
2120,2017-11-07,1032300.0,852.0,851.0,856.0,842.0,868.4,928.76,902.0266666666665
2120,2017-11-08,1136200.0,845.0,834.0,849.0,816.0,861.8,923.0,901.2533333333333
2120,2017-11-09,1259300.0,835.0,817.0,837.0,806.0,853.8,916.76,900.48
2120,2017-11-10,943700.0,809.0,804.0,814.0,802.0,840.2,909.4,899.3333333333335
2120,2017-11-13,756200.0,801.0,785.0,802.0,784.0,828.4,902.04,897.8533333333335
2120,2017-11-14,2273200.0,890.0,876.0,891.0,840.0,836.0,898.64,897.88
2120,2017-11-15,1220300.0,865.0,864.0,874.0,850.0,840.0,894.24,897.5066666666668
2120,2017-11-16,1270600.0,861.0,804.0,867.0,802.0,845.2,889.56,897.1466666666665
2120,2017-11-17,747700.0,807.0,816.0,824.0,806.0,844.8,882.48,896.4133333333333
2120,2017-11-20,588500.0,831.0,816.0,832.0,808.0,850.8,876.92,895.7866666666665
2120,2017-11-21,931600.0,828.0,838.0,849.0,822.0,838.4,871.6,895.16
2120,2017-11-22,913600.0,855.0,819.0,855.0,814.0,836.4,868.2,894.68
2120,2017-11-24,497500.0,819.0,831.0,839.0,815.0,828.0,863.88,894.0133333333333
2120,2017-11-27,706300.0,829.0,835.0,838.0,816.0,832.4,860.24,893.2
2120,2017-11-28,688200.0,846.0,852.0,867.0,844.0,835.4,857.0,892.56
2120,2017-11-29,816200.0,860.0,878.0,880.0,853.0,841.8,855.04,891.6666666666665
2120,2017-11-30,1654700.0,890.0,919.0,937.0,886.0,848.8,854.56,892.3866666666668
2120,2017-12-01,1097100.0,914.0,943.0,945.0,903.0,867.8,854.92,893.68
2120,2017-12-04,628000.0,943.0,939.0,945.0,926.0,890.6,857.04,895.4666666666667
2120,2017-12-05,442800.0,928.0,950.0,954.0,928.0,907.0,859.04,897.0
2120,2017-12-06,730900.0,948.0,940.0,961.0,936.0,924.6,861.84,898.9066666666665
2120,2017-12-07,462900.0,950.0,964.0,965.0,941.0,936.6,864.72,900.8666666666667
2120,2017-12-08,539300.0,967.0,987.0,987.0,966.0,947.2,868.4,902.9333333333333
2120,2017-12-11,1177300.0,988.0,1034.0,1037.0,981.0,956.2,872.84,905.1066666666667
2120,2017-12-12,972300.0,1039.0,1013.0,1039.0,1007.0,978.4,880.0,907.6266666666667
2120,2017-12-13,1056400.0,1013.0,1063.0,1074.0,1009.0,991.4,886.44,909.1733333333333
2120,2017-12-14,942000.0,1072.0,1077.0,1083.0,1049.0,1015.8,895.52,912.08
2120,2017-12-15,866900.0,1081.0,1084.0,1105.0,1064.0,1038.6,905.36,915.1333333333333
2120,2017-12-18,575800.0,1095.0,1083.0,1111.0,1074.0,1060.0,916.8,918.0933333333335
2120,2017-12-19,485400.0,1084.0,1094.0,1100.0,1068.0,1069.0,928.12,920.5466666666665
2120,2017-12-20,472700.0,1094.0,1060.0,1094.0,1056.0,1085.2,936.28,922.84
2120,2017-12-21,980500.0,1050.0,1028.0,1058.0,1024.0,1080.8,943.68,924.68
2120,2017-12-22,586600.0,1032.0,1034.0,1046.0,1016.0,1071.0,950.52,926.2266666666667
2120,2017-12-25,300500.0,1032.0,1044.0,1045.0,1028.0,1058.4,959.52,928.0133333333333
2120,2017-12-26,490400.0,1040.0,1027.0,1055.0,1024.0,1049.6,967.88,930.4
2120,2017-12-27,532000.0,1020.0,1022.0,1042.0,1016.0,1034.8,975.56,932.36
2120,2017-12-28,309200.0,1030.0,1024.0,1048.0,1021.0,1030.8,982.56,934.4133333333333
2120,2017-12-29,353500.0,1025.0,1008.0,1030.0,1002.0,1029.4,990.8,936.2
2120,2018-01-04,1072400.0,1007.0,988.0,1013.0,979.0,1024.4,997.92,937.56
2120,2018-01-05,625100.0,988.0,1000.0,1010.0,988.0,1014.0,1003.6,938.68
2120,2018-01-09,859300.0,1006.0,986.0,1012.0,972.0,1011.2,1009.44,939.96
2120,2018-01-10,929800.0,983.0,976.0,993.0,971.0,1001.8,1013.16,940.8266666666667
2120,2018-01-11,833300.0,970.0,950.0,977.0,927.0,990.8,1015.4,941.28
2120,2018-01-12,530900.0,959.0,941.0,960.0,940.0,981.2,1016.04,941.5066666666668
2120,2018-01-15,849100.0,947.0,938.0,953.0,932.0,973.0,1016.8,941.4
2120,2018-01-16,891900.0,938.0,919.0,940.0,917.0,959.4,1016.4,941.16
2120,2018-01-17,1122700.0,916.0,923.0,936.0,907.0,946.0,1015.04,940.6
2120,2018-01-18,510600.0,933.0,908.0,934.0,908.0,938.6,1013.68,940.3733333333333
2120,2018-01-19,414400.0,916.0,925.0,932.0,915.0,930.0,1010.8,940.0933333333335
2120,2018-01-22,436800.0,925.0,929.0,934.0,918.0,925.6,1006.24,939.7733333333333
2120,2018-01-23,734700.0,934.0,964.0,966.0,934.0,924.8,1003.08,939.4266666666666
2120,2018-01-24,1380200.0,976.0,981.0,983.0,953.0,936.8,999.24,939.2533333333333
2120,2018-01-25,787800.0,980.0,959.0,992.0,956.0,946.2,995.2,939.1066666666667
2120,2018-01-26,447500.0,959.0,964.0,971.0,958.0,954.8,989.76,938.6533333333333
2120,2018-01-29,391700.0,960.0,964.0,971.0,956.0,961.8,984.8,938.32
2120,2018-01-30,627300.0,961.0,945.0,962.0,932.0,967.2,979.48,938.1333333333333
2120,2018-01-31,480400.0,930.0,928.0,938.0,921.0,958.0,974.68,937.5333333333333
2120,2018-02-01,395300.0,930.0,941.0,944.0,930.0,948.0,970.6,936.8933333333333
2120,2018-02-02,427600.0,945.0,957.0,961.0,940.0,945.2,967.12,936.3733333333333
2120,2018-02-05,601100.0,935.0,908.0,946.0,906.0,940.2,962.92,935.9066666666665
2120,2018-02-06,933200.0,870.0,844.0,876.0,811.0,922.0,956.92,934.6933333333334
2120,2018-02-07,511700.0,880.0,848.0,886.0,846.0,912.0,950.92,933.8933333333333
2120,2018-02-08,437700.0,847.0,865.0,871.0,847.0,895.4,943.8,932.8266666666667
2120,2018-02-09,575000.0,825.0,851.0,854.0,819.0,871.4,936.52,931.56
2120,2018-02-13,737500.0,866.0,871.0,883.0,856.0,857.6,931.64,930.7466666666667
2120,2018-02-14,1834900.0,884.0,883.0,887.0,805.0,860.4,926.76,930.4133333333333
2120,2018-02-15,1673700.0,898.0,964.0,965.0,898.0,864.0,923.36,930.36
2120,2018-02-16,1186100.0,960.0,1013.0,1015.0,950.0,886.6,922.96,931.0933333333335
2120,2018-02-19,515600.0,1020.0,1034.0,1035.0,1004.0,925.6,925.4,932.8266666666667
2120,2018-02-20,663100.0,1034.0,1058.0,1070.0,1031.0,959.2,928.88,934.9066666666665
2120,2018-02-21,956000.0,1059.0,1081.0,1112.0,1059.0,994.2,933.72,937.32
2120,2018-02-22,742700.0,1076.0,1083.0,1086.0,1052.0,1029.8,940.12,939.96
2120,2018-02-23,842100.0,1090.0,1110.0,1115.0,1084.0,1055.8,946.4,942.8266666666667
2120,2018-02-26,557800.0,1117.0,1115.0,1135.0,1106.0,1075.2,954.44,946.0266666666665
2120,2018-02-27,820400.0,1110.0,1058.0,1113.0,1053.0,1090.4,961.84,949.36
2120,2018-02-28,695700.0,1055.0,1034.0,1070.0,1033.0,1089.6,966.68,952.0666666666667
2120,2018-03-01,624200.0,1020.0,1004.0,1022.0,1003.0,1078.4,968.44,954.4
2120,2018-03-02,539100.0,981.0,982.0,1005.0,978.0,1056.6,968.48,956.3466666666667
2120,2018-03-05,433500.0,977.0,955.0,989.0,950.0,1028.6,969.2,958.5866666666667
2120,2018-03-06,444200.0,979.0,973.0,988.0,968.0,1002.4,969.96,960.96
2120,2018-03-07,523300.0,958.0,973.0,1006.0,958.0,983.0,969.84,961.8666666666667
2120,2018-03-08,435000.0,979.0,972.0,993.0,968.0,974.8,971.8,963.3866666666668
2120,2018-03-09,500100.0,982.0,959.0,982.0,951.0,975.0,973.88,965.0
2120,2018-03-12,347400.0,977.0,959.0,985.0,951.0,975.0,975.16,967.2666666666668
2120,2018-03-13,608700.0,961.0,1004.0,1006.0,958.0,971.4,976.2,969.0
2120,2018-03-14,658200.0,1005.0,1009.0,1027.0,986.0,980.8,981.6,971.36
2120,2018-03-15,656000.0,1025.0,1058.0,1059.0,1016.0,990.0,987.4,973.6266666666667
2120,2018-03-16,639400.0,1061.0,1056.0,1073.0,1036.0,1005.8,995.96,976.8533333333335
2120,2018-03-19,555000.0,1046.0,1040.0,1067.0,1023.0,1019.6,1004.8,979.7466666666667
2120,2018-03-20,1088700.0,1018.0,968.0,1019.0,966.0,1031.0,1010.88,982.04
2120,2018-03-22,914100.0,958.0,943.0,967.0,932.0,1021.6,1013.84,983.3466666666667
2120,2018-03-23,895000.0,915.0,908.0,943.0,906.0,999.6,1014.52,983.68
2120,2018-03-26,740700.0,887.0,892.0,894.0,864.0,964.8,1011.6,983.32
2120,2018-03-27,559200.0,915.0,914.0,922.0,898.0,938.6,1007.4,982.9466666666667
2120,2018-03-28,503200.0,899.0,907.0,912.0,890.0,914.8,1002.0,982.56
2120,2018-03-29,427100.0,921.0,931.0,934.0,909.0,907.4,996.48,982.2
2120,2018-03-30,703800.0,943.0,959.0,967.0,934.0,913.0,991.16,982.1066666666667
2120,2018-04-02,446800.0,958.0,965.0,974.0,944.0,927.2,985.88,981.9866666666667
2120,2018-04-03,522000.0,946.0,945.0,954.0,934.0,933.4,979.04,981.4266666666666
2120,2018-04-04,978100.0,943.0,891.0,947.0,887.0,942.2,972.36,980.1466666666665
2120,2018-04-05,544500.0,900.0,900.0,913.0,887.0,938.0,966.16,978.64
2120,2018-04-06,774900.0,903.0,891.0,910.0,876.0,930.0,961.48,976.3866666666668
2120,2018-04-09,532500.0,885.0,899.0,900.0,878.0,915.4,957.64,973.7733333333333
2120,2018-04-10,560200.0,902.0,891.0,905.0,880.0,906.6,954.64,971.2
2120,2018-04-11,683700.0,898.0,886.0,900.0,877.0,897.6,951.4,968.72
2120,2018-04-12,379200.0,885.0,884.0,896.0,875.0,894.6,948.48,965.9333333333333
2120,2018-04-13,406700.0,890.0,885.0,890.0,876.0,892.0,944.92,963.8
2120,2018-04-16,549300.0,885.0,861.0,886.0,857.0,892.0,941.04,961.84
2120,2018-04-17,736300.0,856.0,866.0,869.0,837.0,882.8,936.2,959.4933333333332
2120,2018-04-18,552300.0,875.0,886.0,892.0,869.0,878.2,932.76,957.2933333333333
2120,2018-04-19,530500.0,898.0,898.0,903.0,886.0,880.8,928.48,955.6666666666665
2120,2018-04-20,642800.0,908.0,919.0,924.0,897.0,884.4,923.8,954.04
2120,2018-04-23,402200.0,917.0,912.0,919.0,902.0,890.8,918.04,952.6
2120,2018-04-24,486400.0,913.0,927.0,936.0,905.0,902.2,912.72,951.3466666666667
2120,2018-04-25,500400.0,925.0,927.0,944.0,921.0,912.2,909.0,950.5066666666668
2120,2018-04-26,879200.0,925.0,887.0,925.0,886.0,917.6,907.68,949.4266666666666
2120,2018-04-27,455100.0,891.0,892.0,900.0,886.0,914.2,906.72,948.2
2120,2018-05-01,368100.0,890.0,894.0,896.0,871.0,908.8,906.84,947.1333333333333
2120,2018-05-02,459400.0,906.0,925.0,927.0,906.0,907.4,906.48,946.4266666666666
2120,2018-05-07,606500.0,940.0,954.0,958.0,932.0,910.4,908.12,946.3333333333335
2120,2018-05-08,582400.0,963.0,963.0,976.0,954.0,918.0,909.8,946.6666666666665
2120,2018-05-09,458500.0,957.0,948.0,967.0,944.0,931.2,910.36,947.2133333333335
2120,2018-05-10,3562400.0,889.0,799.0,897.0,798.0,931.0,907.6,946.6266666666667
2120,2018-05-11,1861100.0,800.0,801.0,816.0,774.0,909.8,901.76,945.08
2120,2018-05-14,1025600.0,807.0,800.0,815.0,799.0,883.2,896.32,943.5066666666668
2120,2018-05-15,3868100.0,798.0,700.0,807.0,699.0,850.2,892.24,941.6933333333334
2120,2018-05-16,2803700.0,700.0,695.0,719.0,680.0,798.8,884.12,938.0133333333333
2120,2018-05-17,1664500.0,697.0,727.0,728.0,691.0,760.4,876.6,934.24
2120,2018-05-18,1697700.0,727.0,755.0,759.0,722.0,745.8,869.6,931.1466666666665
2120,2018-05-21,1509400.0,770.0,752.0,773.0,743.0,738.4,864.48,928.6133333333332
2120,2018-05-22,1180600.0,741.0,774.0,775.0,740.0,727.0,858.72,925.68
2120,2018-05-23,1269900.0,771.0,767.0,784.0,760.0,741.2,853.96,923.56
2120,2018-05-24,3109300.0,805.0,782.0,835.0,775.0,762.8,850.76,921.8933333333333
2120,2018-05-25,1227000.0,780.0,768.0,793.0,760.0,773.4,847.72,919.6933333333334
2120,2018-05-28,802100.0,758.0,767.0,783.0,753.0,771.0,843.04,917.3333333333335
2120,2018-05-29,931500.0,771.0,789.0,792.0,766.0,777.0,837.96,916.0133333333333
2120,2018-05-30,616700.0,776.0,777.0,783.0,771.0,778.0,832.68,914.6266666666667
2120,2018-05-31,593800.0,785.0,778.0,794.0,777.0,774.0,827.4,913.8
2120,2018-06-01,516600.0,775.0,778.0,787.0,771.0,773.0,821.88,913.1333333333333
2120,2018-06-04,812100.0,793.0,798.0,802.0,790.0,780.0,816.6,912.16
2120,2018-06-05,1373300.0,792.0,752.0,793.0,742.0,784.2,811.28,910.9333333333333
2120,2018-06-06,1197400.0,740.0,723.0,741.0,710.0,777.0,805.24,908.8266666666667
2120,2018-06-07,745300.0,729.0,744.0,745.0,727.0,765.8,798.8,905.7466666666667
2120,2018-06-08,446400.0,738.0,741.0,743.0,735.0,758.4,792.08,901.9866666666667
2120,2018-06-11,391600.0,743.0,749.0,754.0,742.0,748.4,784.2,898.1066666666667
2120,2018-06-12,474500.0,755.0,756.0,756.0,746.0,741.0,775.88,894.0533333333333
2120,2018-06-13,535700.0,758.0,756.0,761.0,750.0,744.6,767.92,889.8133333333334
2120,2018-06-14,502300.0,754.0,742.0,757.0,741.0,749.6,762.52,885.3333333333335
2120,2018-06-15,526100.0,748.0,739.0,754.0,739.0,751.6,760.44,880.4133333333333
2120,2018-06-18,1017200.0,733.0,717.0,734.0,703.0,749.6,757.48,875.3866666666668
2120,2018-06-19,940700.0,709.0,695.0,715.0,692.0,740.4,753.92,870.7733333333333
2120,2018-06-20,896100.0,691.0,714.0,714.0,675.0,727.0,753.56,866.3866666666668
2120,2018-06-21,555700.0,717.0,712.0,718.0,704.0,719.6,754.36,862.8666666666667
2120,2018-06-22,626800.0,704.0,710.0,722.0,702.0,710.8,753.44,859.2266666666667
2120,2018-06-25,625800.0,718.0,712.0,723.0,706.0,707.8,751.36,855.7466666666667
2120,2018-06-26,572500.0,705.0,712.0,719.0,695.0,707.0,749.92,852.3733333333333
2120,2018-06-27,617000.0,713.0,729.0,738.0,713.0,711.4,747.6,848.8266666666667
2120,2018-06-28,813900.0,743.0,720.0,743.0,702.0,716.6,745.12,845.64
2120,2018-06-29,410800.0,724.0,733.0,735.0,717.0,720.6,742.88,842.2666666666668
2120,2018-07-02,598400.0,733.0,709.0,737.0,708.0,723.6,741.88,839.2266666666667
2120,2018-07-03,1697600.0,710.0,675.0,712.0,668.0,724.6,739.44,835.2933333333333
2120,2018-07-04,1099400.0,665.0,667.0,673.0,652.0,715.0,735.0,830.4933333333332
2120,2018-07-05,711100.0,670.0,655.0,680.0,653.0,700.4,730.4,825.28
2120,2018-07-06,917600.0,657.0,664.0,665.0,641.0,687.0,725.68,820.0933333333335
2120,2018-07-09,1098800.0,662.0,683.0,689.0,648.0,672.8,720.44,815.3466666666667
2120,2018-07-10,589000.0,689.0,668.0,689.0,667.0,668.6,716.32,811.76
2120,2018-07-11,695900.0,658.0,666.0,676.0,653.0,667.2,713.04,808.3333333333335
2120,2018-07-12,667300.0,667.0,687.0,689.0,664.0,666.6,710.56,805.4
2120,2018-07-13,644100.0,694.0,707.0,708.0,689.0,674.0,708.8,802.4533333333335
2120,2018-07-17,551200.0,707.0,698.0,711.0,696.0,683.0,707.36,799.8933333333333
2120,2018-07-18,595200.0,710.0,715.0,733.0,704.0,687.2,705.56,797.08
2120,2018-07-19,436700.0,716.0,709.0,717.0,704.0,698.8,703.88,794.0533333333333
2120,2018-07-20,489000.0,710.0,719.0,727.0,709.0,707.4,702.12,790.7466666666667
2120,2018-07-23,394400.0,715.0,713.0,718.0,704.0,711.6,700.8,787.6666666666665
2120,2018-07-24,470200.0,716.0,714.0,720.0,708.0,713.4,700.12,784.64
2120,2018-07-25,451000.0,721.0,724.0,726.0,711.0,715.6,700.6,782.2533333333333
2120,2018-07-26,451300.0,725.0,727.0,734.0,722.0,717.4,701.96,779.88
2120,2018-07-27,3395800.0,637.0,664.0,665.0,614.0,702.8,698.76,776.5733333333334
2120,2018-07-30,1521800.0,655.0,681.0,700.0,651.0,690.8,696.8,773.28
2120,2018-07-31,1211700.0,683.0,700.0,709.0,664.0,684.2,695.4,770.4133333333333
2120,2018-08-01,2163000.0,713.0,755.0,758.0,712.0,682.6,695.72,768.12
2120,2018-08-02,2066700.0,750.0,686.0,753.0,684.0,687.6,697.2,766.2533333333333
2120,2018-08-03,1161500.0,687.0,675.0,689.0,662.0,697.6,694.96,763.6133333333332
2120,2018-08-06,768900.0,670.0,673.0,679.0,658.0,700.6,692.8,761.1333333333333
2120,2018-08-07,515100.0,672.0,671.0,678.0,667.0,698.4,690.36,758.4266666666666
2120,2018-08-08,893700.0,677.0,703.0,713.0,675.0,691.2,689.04,755.48
2120,2018-08-09,477000.0,704.0,712.0,717.0,699.0,682.0,690.6,752.76
2120,2018-08-10,599000.0,710.0,684.0,710.0,684.0,686.6,692.2,750.0
2120,2018-08-13,609300.0,679.0,684.0,690.0,671.0,688.4,693.08,746.88
2120,2018-08-14,673600.0,683.0,687.0,688.0,669.0,690.6,693.92,743.6533333333333
2120,2018-08-15,577500.0,696.0,690.0,698.0,682.0,694.4,694.2,740.6
2120,2018-08-16,658100.0,682.0,660.0,682.0,660.0,690.0,695.16,737.8133333333334
2120,2018-08-17,443500.0,657.0,661.0,669.0,653.0,679.4,694.76,734.7066666666667
2120,2018-08-20,613900.0,659.0,643.0,660.0,639.0,675.4,693.36,731.4133333333333
2120,2018-08-21,520500.0,638.0,628.0,641.0,622.0,666.4,690.6,727.3866666666668
2120,2018-08-22,626100.0,625.0,630.0,636.0,616.0,652.2,687.2,722.88
2120,2018-08-23,430100.0,630.0,644.0,648.0,630.0,641.8,683.76,718.52
2120,2018-08-24,467000.0,650.0,653.0,661.0,648.0,640.4,681.36,715.3333333333335
2120,2018-08-27,733200.0,663.0,680.0,689.0,657.0,641.2,679.28,713.5066666666668
2120,2018-08-28,559900.0,680.0,680.0,686.0,669.0,649.6,677.84,711.8133333333334
2120,2018-08-29,517500.0,685.0,678.0,694.0,673.0,661.6,676.4,710.3066666666666
2120,2018-08-30,422100.0,686.0,686.0,689.0,676.0,672.8,674.84,710.12
2120,2018-08-31,273900.0,683.0,683.0,689.0,676.0,679.4,676.68,709.9333333333333
2120,2018-09-03,538300.0,686.0,665.0,695.0,660.0,684.0,677.92,709.3866666666668
2120,2018-09-04,510600.0,665.0,669.0,675.0,657.0,681.0,677.2,707.9866666666667
2120,2018-09-05,751700.0,662.0,644.0,669.0,643.0,676.4,675.16,706.9333333333333
2120,2018-09-06,965600.0,639.0,611.0,641.0,611.0,667.0,670.72,705.1733333333333
2120,2018-09-07,762300.0,603.0,610.0,616.0,591.0,651.0,667.36,702.48
2120,2018-09-10,433500.0,610.0,611.0,619.0,608.0,635.8,664.96,700.2133333333335
2120,2018-09-11,627200.0,617.0,613.0,618.0,603.0,626.2,662.76,698.3333333333335
2120,2018-09-12,431300.0,613.0,603.0,618.0,601.0,616.4,660.2,696.2266666666667
2120,2018-09-13,440500.0,599.0,599.0,605.0,597.0,608.4,656.0,693.8666666666667
2120,2018-09-14,716700.0,594.0,596.0,603.0,585.0,606.6,651.36,691.32
2120,2018-09-18,624400.0,595.0,612.0,615.0,593.0,603.6,648.0,688.92
2120,2018-09-19,654700.0,620.0,619.0,628.0,616.0,604.2,645.48,686.6133333333332
2120,2018-09-20,456700.0,618.0,614.0,619.0,605.0,605.2,642.36,684.2933333333333
2120,2018-09-21,458800.0,610.0,617.0,618.0,609.0,607.4,639.48,682.56
2120,2018-09-25,774700.0,622.0,634.0,635.0,619.0,613.0,638.08,681.1333333333333
2120,2018-09-26,607500.0,631.0,625.0,641.0,622.0,620.2,636.96,679.7066666666667
2120,2018-09-27,753300.0,628.0,629.0,643.0,626.0,621.8,636.56,678.1733333333333
2120,2018-09-28,440700.0,630.0,630.0,639.0,626.0,624.2,636.76,676.5066666666668
